intro_loop.thisRepN,intro_loop.thisTrialN,intro_loop.thisN,intro_loop.thisIndex,intro_loop.ran,Figure,Figure2,Figure3,Figure4,Text,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,confidence_response.keys,confidence_response.rt,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,beads_image,intro_agents.thisRepN,intro_agents.thisTrialN,intro_agents.thisN,intro_agents.thisIndex,intro_agents.ran,key_resp1.keys,key_resp1.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,agent1,agent1_face,agent2,agent2_face,agent3,agent3_face,agent4,agent4_face,key_resp_4.keys,key_resp_4.rt,participant_decision.keys,participant_decision.rt,trials_real.thisRepN,trials_real.thisTrialN,trials_real.thisN,trials_real.thisIndex,trials_real.ran,key_resp_2.keys
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/6.png,Figures/confident_red.png,Figures/faces/16.png,Figures/confident_red.png,Figures/faces/17.png,Figures/unconfident_green.png,Figures/faces/7.png,,,right,0.6019,1,7,42,25,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/2.png,Figures/confident_red.png,Figures/faces/12.png,Figures/confident_red.png,Figures/faces/13.png,Figures/unconfident_green.png,Figures/faces/3.png,,,left,1.2178,1,8,43,21,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/8.png,Figures/confident_green.png,Figures/faces/18.png,Figures/confident_green.png,Figures/faces/19.png,Figures/unconfident_red.png,Figures/faces/9.png,,,right,0.6562,1,9,44,7,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/3.png,Figures/confident_green.png,Figures/faces/13.png,Figures/confident_green.png,Figures/faces/14.png,Figures/unconfident_red.png,Figures/faces/4.png,,,right,0.8269,1,10,45,12,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/8.png,Figures/confident_red.png,Figures/faces/18.png,Figures/confident_red.png,Figures/faces/19.png,Figures/unconfident_green.png,Figures/faces/9.png,,,right,1.8846,1,11,46,27,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/1.png,Figures/confident_green.png,Figures/faces/11.png,Figures/confident_green.png,Figures/faces/12.png,Figures/confident_green.png,Figures/faces/2.png,,,left,1.4401,1,12,47,0,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/5.png,Figures/confident_green.png,Figures/faces/15.png,Figures/confident_green.png,Figures/faces/16.png,Figures/confident_green.png,Figures/faces/6.png,,,right,0.7065,1,13,48,4,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/6.png,Figures/confident_green.png,Figures/faces/16.png,Figures/unconfident_red.png,Figures/faces/17.png,Figures/unconfident_red.png,Figures/faces/7.png,,,left,1.939,1,14,49,15,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/3.png,Figures/confident_red.png,Figures/faces/13.png,Figures/confident_red.png,Figures/faces/14.png,Figures/confident_red.png,Figures/faces/4.png,,,right,1.3465,1,15,50,32,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/2.png,Figures/confident_green.png,Figures/faces/12.png,Figures/confident_green.png,Figures/faces/13.png,Figures/unconfident_red.png,Figures/faces/3.png,,,right,0.9954,1,16,51,11,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/2.png,Figures/confident_red.png,Figures/faces/12.png,Figures/confident_red.png,Figures/faces/13.png,Figures/confident_red.png,Figures/faces/3.png,,,left,1.4612,1,17,52,31,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/4.png,Figures/confident_red.png,Figures/faces/14.png,Figures/confident_red.png,Figures/faces/15.png,Figures/confident_red.png,Figures/faces/5.png,,,right,1.2338,1,18,53,33,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/10.png,Figures/confident_red.png,Figures/faces/20.png,Figures/confident_red.png,Figures/faces/11.png,Figures/confident_red.png,Figures/faces/1.png,,,right,1.3205,1,19,54,29,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/7.png,Figures/confident_green.png,Figures/faces/17.png,Figures/unconfident_red.png,Figures/faces/18.png,Figures/unconfident_red.png,Figures/faces/8.png,,,right,1.5169,1,20,55,16,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/4.png,Figures/confident_red.png,Figures/faces/14.png,Figures/confident_red.png,Figures/faces/15.png,Figures/unconfident_green.png,Figures/faces/5.png,,,right,2.9089,1,21,56,23,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/9.png,Figures/confident_green.png,Figures/faces/19.png,Figures/unconfident_red.png,Figures/faces/20.png,Figures/unconfident_red.png,Figures/faces/10.png,,,left,1.8919,1,22,57,18,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/6.png,Figures/confident_green.png,Figures/faces/16.png,Figures/confident_green.png,Figures/faces/17.png,Figures/confident_green.png,Figures/faces/7.png,,,right,2.1505,1,23,58,5,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/5.png,Figures/confident_red.png,Figures/faces/15.png,Figures/confident_red.png,Figures/faces/16.png,Figures/confident_red.png,Figures/faces/6.png,,,left,2.551,1,24,59,34,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/3.png,Figures/confident_red.png,Figures/faces/13.png,Figures/confident_red.png,Figures/faces/14.png,Figures/unconfident_green.png,Figures/faces/4.png,,,left,1.2094,1,25,60,22,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/4.png,Figures/confident_green.png,Figures/faces/14.png,Figures/confident_green.png,Figures/faces/15.png,Figures/unconfident_red.png,Figures/faces/5.png,,,left,2.2762,1,26,61,13,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/2.png,Figures/confident_green.png,Figures/faces/12.png,Figures/confident_green.png,Figures/faces/13.png,Figures/confident_green.png,Figures/faces/3.png,,,left,2.729,1,27,62,1,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/10.png,Figures/confident_green.png,Figures/faces/20.png,Figures/unconfident_red.png,Figures/faces/11.png,Figures/unconfident_red.png,Figures/faces/1.png,,,right,1.507,1,28,63,19,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/1.png,Figures/confident_green.png,Figures/faces/11.png,Figures/confident_green.png,Figures/faces/12.png,Figures/unconfident_red.png,Figures/faces/2.png,,,left,0.6605,1,29,64,10,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/3.png,Figures/confident_green.png,Figures/faces/13.png,Figures/confident_green.png,Figures/faces/14.png,Figures/confident_green.png,Figures/faces/4.png,,,right,1.2791,1,30,65,2,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/5.png,Figures/confident_green.png,Figures/faces/15.png,Figures/unconfident_red.png,Figures/faces/16.png,Figures/unconfident_red.png,Figures/faces/6.png,,,left,0.5706,1,31,66,14,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/7.png,Figures/confident_red.png,Figures/faces/17.png,Figures/confident_red.png,Figures/faces/18.png,Figures/unconfident_green.png,Figures/faces/8.png,,,left,1.1461,1,32,67,26,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/10.png,Figures/confident_green.png,Figures/faces/20.png,Figures/confident_green.png,Figures/faces/11.png,Figures/unconfident_red.png,Figures/faces/1.png,,,right,1.8611,1,33,68,9,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/9.png,Figures/confident_green.png,Figures/faces/19.png,Figures/confident_green.png,Figures/faces/20.png,Figures/unconfident_red.png,Figures/faces/10.png,,,left,1.959,1,34,69,8,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/10.png,Figures/confident_green.png,Figures/faces/20.png,Figures/unconfident_red.png,Figures/faces/11.png,Figures/unconfident_red.png,Figures/faces/1.png,,,left,2.7905,2,0,70,19,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/4.png,Figures/confident_green.png,Figures/faces/14.png,Figures/confident_green.png,Figures/faces/15.png,Figures/unconfident_red.png,Figures/faces/5.png,,,right,1.5951,2,1,71,13,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/5.png,Figures/confident_red.png,Figures/faces/15.png,Figures/confident_red.png,Figures/faces/16.png,Figures/unconfident_green.png,Figures/faces/6.png,,,right,1.6188,2,2,72,24,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/1.png,Figures/confident_red.png,Figures/faces/11.png,Figures/confident_red.png,Figures/faces/12.png,Figures/confident_red.png,Figures/faces/2.png,,,left,0.7781,2,3,73,30,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/4.png,Figures/confident_red.png,Figures/faces/14.png,Figures/confident_red.png,Figures/faces/15.png,Figures/unconfident_green.png,Figures/faces/5.png,,,right,0.3733,2,4,74,23,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/3.png,Figures/confident_red.png,Figures/faces/13.png,Figures/confident_red.png,Figures/faces/14.png,Figures/unconfident_green.png,Figures/faces/4.png,,,right,0.8306,2,5,75,22,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/7.png,Figures/confident_green.png,Figures/faces/17.png,Figures/confident_green.png,Figures/faces/18.png,Figures/confident_green.png,Figures/faces/8.png,,,left,1.9789,2,6,76,6,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/7.png,Figures/confident_red.png,Figures/faces/17.png,Figures/confident_red.png,Figures/faces/18.png,Figures/unconfident_green.png,Figures/faces/8.png,,,left,0.9056,2,7,77,26,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/8.png,Figures/confident_green.png,Figures/faces/18.png,Figures/unconfident_red.png,Figures/faces/19.png,Figures/unconfident_red.png,Figures/faces/9.png,,,right,1.3172,2,8,78,17,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/9.png,Figures/confident_green.png,Figures/faces/19.png,Figures/unconfident_red.png,Figures/faces/20.png,Figures/unconfident_red.png,Figures/faces/10.png,,,left,2.0283,2,9,79,18,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/3.png,Figures/confident_green.png,Figures/faces/13.png,Figures/confident_green.png,Figures/faces/14.png,Figures/unconfident_red.png,Figures/faces/4.png,,,left,2.2044,2,10,80,12,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/6.png,Figures/confident_red.png,Figures/faces/16.png,Figures/confident_red.png,Figures/faces/17.png,Figures/unconfident_green.png,Figures/faces/7.png,,,right,1.9245,2,11,81,25,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/5.png,Figures/confident_green.png,Figures/faces/15.png,Figures/unconfident_red.png,Figures/faces/16.png,Figures/unconfident_red.png,Figures/faces/6.png,,,right,1.8202,2,12,82,14,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/2.png,Figures/confident_green.png,Figures/faces/12.png,Figures/confident_green.png,Figures/faces/13.png,Figures/unconfident_red.png,Figures/faces/3.png,,,left,1.8076,2,13,83,11,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/1.png,Figures/confident_green.png,Figures/faces/11.png,Figures/confident_green.png,Figures/faces/12.png,Figures/unconfident_red.png,Figures/faces/2.png,,,left,1.5203,2,14,84,10,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/10.png,Figures/confident_red.png,Figures/faces/20.png,Figures/confident_red.png,Figures/faces/11.png,Figures/confident_red.png,Figures/faces/1.png,,,right,1.5596,2,15,85,29,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/2.png,Figures/confident_red.png,Figures/faces/12.png,Figures/confident_red.png,Figures/faces/13.png,Figures/confident_red.png,Figures/faces/3.png,,,left,1.8545,2,16,86,31,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/8.png,Figures/confident_red.png,Figures/faces/18.png,Figures/confident_red.png,Figures/faces/19.png,Figures/unconfident_green.png,Figures/faces/9.png,,,right,1.4428,2,17,87,27,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/1.png,Figures/confident_green.png,Figures/faces/11.png,Figures/unconfident_red.png,Figures/faces/12.png,Figures/unconfident_red.png,Figures/faces/2.png,,,left,1.8038,2,18,88,20,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/3.png,Figures/confident_green.png,Figures/faces/13.png,Figures/confident_green.png,Figures/faces/14.png,Figures/confident_green.png,Figures/faces/4.png,,,left,1.4957,2,19,89,2,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/7.png,Figures/confident_green.png,Figures/faces/17.png,Figures/unconfident_red.png,Figures/faces/18.png,Figures/unconfident_red.png,Figures/faces/8.png,,,right,1.771,2,20,90,16,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/2.png,Figures/confident_green.png,Figures/faces/12.png,Figures/confident_green.png,Figures/faces/13.png,Figures/confident_green.png,Figures/faces/3.png,,,right,2.4672,2,21,91,1,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/6.png,Figures/confident_green.png,Figures/faces/16.png,Figures/confident_green.png,Figures/faces/17.png,Figures/confident_green.png,Figures/faces/7.png,,,left,0.7624,2,22,92,5,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/3.png,Figures/confident_red.png,Figures/faces/13.png,Figures/confident_red.png,Figures/faces/14.png,Figures/confident_red.png,Figures/faces/4.png,,,right,0.9255,2,23,93,32,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/5.png,Figures/confident_red.png,Figures/faces/15.png,Figures/confident_red.png,Figures/faces/16.png,Figures/confident_red.png,Figures/faces/6.png,,,right,1.3434,2,24,94,34,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/9.png,Figures/confident_green.png,Figures/faces/19.png,Figures/confident_green.png,Figures/faces/20.png,Figures/unconfident_red.png,Figures/faces/10.png,,,left,0.6843,2,25,95,8,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/1.png,Figures/confident_green.png,Figures/faces/11.png,Figures/confident_green.png,Figures/faces/12.png,Figures/confident_green.png,Figures/faces/2.png,,,left,1.7671,2,26,96,0,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/8.png,Figures/confident_green.png,Figures/faces/18.png,Figures/confident_green.png,Figures/faces/19.png,Figures/unconfident_red.png,Figures/faces/9.png,,,right,1.4232,2,27,97,7,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/2.png,Figures/confident_red.png,Figures/faces/12.png,Figures/confident_red.png,Figures/faces/13.png,Figures/unconfident_green.png,Figures/faces/3.png,,,left,1.9219,2,28,98,21,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/4.png,Figures/confident_red.png,Figures/faces/14.png,Figures/confident_red.png,Figures/faces/15.png,Figures/confident_red.png,Figures/faces/5.png,,,right,0.9406,2,29,99,33,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/9.png,Figures/confident_red.png,Figures/faces/19.png,Figures/confident_red.png,Figures/faces/20.png,Figures/confident_red.png,Figures/faces/10.png,,,left,0.8842,2,30,100,28,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/6.png,Figures/confident_green.png,Figures/faces/16.png,Figures/unconfident_red.png,Figures/faces/17.png,Figures/unconfident_red.png,Figures/faces/7.png,,,left,1.3337,2,31,101,15,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/5.png,Figures/confident_green.png,Figures/faces/15.png,Figures/confident_green.png,Figures/faces/16.png,Figures/confident_green.png,Figures/faces/6.png,,,right,2.3474,2,32,102,4,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/4.png,Figures/confident_green.png,Figures/faces/14.png,Figures/confident_green.png,Figures/faces/15.png,Figures/confident_green.png,Figures/faces/5.png,,,right,2.4039,2,33,103,3,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/10.png,Figures/confident_green.png,Figures/faces/20.png,Figures/confident_green.png,Figures/faces/11.png,Figures/unconfident_red.png,Figures/faces/1.png,,,right,2.437,2,34,104,9,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
