intro_loop.thisRepN,intro_loop.thisTrialN,intro_loop.thisN,intro_loop.thisIndex,intro_loop.ran,Figure,Figure2,Figure3,Figure4,Text,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,confidence_response.keys,confidence_response.rt,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,beads_image,intro_agents.thisRepN,intro_agents.thisTrialN,intro_agents.thisN,intro_agents.thisIndex,intro_agents.ran,key_resp1.keys,key_resp1.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,agent1,agent1_face,agent2,agent2_face,agent3,agent3_face,agent4,agent4_face,key_resp_4.keys,key_resp_4.rt,participant_decision.keys,participant_decision.rt,trials_real.thisRepN,trials_real.thisTrialN,trials_real.thisN,trials_real.thisIndex,trials_real.ran,key_resp_2.keys
,,,,,,,,,,SW26,,2021-09-25_08h16.23.254,beads_social_exp,2021.2.0,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/7.png,Figures/confident_green.png,Figures/faces/17.png,Figures/confident_green.png,Figures/faces/18.png,Figures/confident_green.png,Figures/faces/8.png,,,right,2.469,0,5,5,6,1,
,,,,,,,,,,SW26,,2021-09-25_08h16.23.254,beads_social_exp,2021.2.0,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/7.png,Figures/confident_red.png,Figures/faces/17.png,Figures/confident_red.png,Figures/faces/18.png,Figures/unconfident_green.png,Figures/faces/8.png,,,right,0.8812,0,6,6,26,1,
,,,,,,,,,,SW26,,2021-09-25_08h16.23.254,beads_social_exp,2021.2.0,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/1.png,Figures/confident_green.png,Figures/faces/11.png,Figures/confident_green.png,Figures/faces/12.png,Figures/confident_green.png,Figures/faces/2.png,,,left,2.9384,0,7,7,0,1,
,,,,,,,,,,SW26,,2021-09-25_08h16.23.254,beads_social_exp,2021.2.0,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/5.png,Figures/confident_red.png,Figures/faces/15.png,Figures/confident_red.png,Figures/faces/16.png,Figures/confident_red.png,Figures/faces/6.png,,,left,7.1327,0,8,8,34,1,
,,,,,,,,,,SW26,,2021-09-25_08h16.23.254,beads_social_exp,2021.2.0,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/6.png,Figures/confident_green.png,Figures/faces/16.png,Figures/unconfident_red.png,Figures/faces/17.png,Figures/unconfident_red.png,Figures/faces/7.png,,,left,5.1376,0,9,9,15,1,
,,,,,,,,,,SW26,,2021-09-25_08h16.23.254,beads_social_exp,2021.2.0,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/4.png,Figures/confident_red.png,Figures/faces/14.png,Figures/confident_red.png,Figures/faces/15.png,Figures/unconfident_green.png,Figures/faces/5.png,,,right,4.7351,0,10,10,23,1,
,,,,,,,,,,SW26,,2021-09-25_08h16.23.254,beads_social_exp,2021.2.0,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/9.png,Figures/confident_green.png,Figures/faces/19.png,Figures/confident_green.png,Figures/faces/20.png,Figures/unconfident_red.png,Figures/faces/10.png,,,right,2.4478,0,11,11,8,1,
,,,,,,,,,,SW26,,2021-09-25_08h16.23.254,beads_social_exp,2021.2.0,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/1.png,Figures/confident_green.png,Figures/faces/11.png,Figures/confident_green.png,Figures/faces/12.png,Figures/unconfident_red.png,Figures/faces/2.png,,,left,8.4036,0,12,12,10,1,
,,,,,,,,,,SW26,,2021-09-25_08h16.23.254,beads_social_exp,2021.2.0,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/2.png,Figures/confident_red.png,Figures/faces/12.png,Figures/confident_red.png,Figures/faces/13.png,Figures/confident_red.png,Figures/faces/3.png,,,left,2.1807,0,13,13,31,1,
,,,,,,,,,,SW26,,2021-09-25_08h16.23.254,beads_social_exp,2021.2.0,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/3.png,Figures/confident_red.png,Figures/faces/13.png,Figures/confident_red.png,Figures/faces/14.png,Figures/confident_red.png,Figures/faces/4.png,,,right,3.8459,0,14,14,32,1,
,,,,,,,,,,SW26,,2021-09-25_08h16.23.254,beads_social_exp,2021.2.0,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/6.png,Figures/confident_green.png,Figures/faces/16.png,Figures/confident_green.png,Figures/faces/17.png,Figures/confident_green.png,Figures/faces/7.png,,,right,1.4486,0,15,15,5,1,
,,,,,,,,,,SW26,,2021-09-25_08h16.23.254,beads_social_exp,2021.2.0,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/4.png,Figures/confident_red.png,Figures/faces/14.png,Figures/confident_red.png,Figures/faces/15.png,Figures/confident_red.png,Figures/faces/5.png,,,right,3.3483,0,16,16,33,1,
